	0	1
56291	protect[s	{'PROPN': 0.9}
56292	owner[s	{'NOUN': 0.7}
56293	trespassers	{'NOUN': 0.7}
56294	impastato	{'X': 0.4}
56295	hellman	{'PROPN': 0.9}
56296	trespasser	{'NOUN': 0.7}
56297	depriva-	{'ADJ': 0.8}
56298	certed	{'VERB': 0.6}
56299	escort-	{'VERB': 0.6}
56300	schoolteacher	{'NOUN': 0.7}
56301	zures	{'NOUN': 0.7}
56302	8alexis	{'NUM': 0.4}
56303	"                                                                                              "	{'SPACE': 0}
56304	misde-	{'ADJ': 0.8}
56305	any-	{'PROPN': 0.9}
56306	kneed	{'VERB': 0.6}
56307	tight-	{'NOUN': 0.7}
56308	patzner	{'NOUN': 0.7}
56309	burkett	{'PROPN': 0.9}
56310	amputee	{'NOUN': 0.7}
56311	wheelchair	{'NOUN': 0.7}
56312	cooperate).11	{'NOUN': 0.7}
56313	11contrary	{'PROPN': 0.9}
56314	exces-	{'NOUN': 0.7}
56315	proceedings.12	{'NOUN': 0.7}
56316	crimi-	{'ADJ': 0.8}
56317	morel	{'NOUN': 0.7}
56318	discriminations	{'NOUN': 0.7}
56319	humiliated	{'VERB': 0.6}
56320	scopo	{'PROPN': 0.9}
56321	inada	{'PROPN': 0.9}
56322	heise	{'VERB': 0.6}
56323	worthy.13	{'VERB': 0.6}
56324	remand-	{'ADJ': 0.8}
56325	"                                                    "	{'SPACE': 0}
56326	counterperson	{'NOUN': 0.7}
56327	icantly	{'ADV': 0.7}
56328	retort-	{'VERB': 0.6}
56329	"ed,""you"	{'PRON': 0.4}
56330	exple-	{'ADJ': 0.8}
56331	lugar	{'PROPN': 0.9}
56332	edmonson	{'PROPN': 0.9}
56333	"1982)(""'under"	{'NUM': 0.4}
56334	lep-	{'NOUN': 0.7}
56335	orati	{'PROPN': 0.9}
56336	1988)(quoting	{'VERB': 0.6}
56337	participant[s	{'PROPN': 0.9}
56338	wagen-	{'PROPN': 0.9}
56339	lusby	{'PROPN': 0.9}
56340	t.g	{'PROPN': 0.9}
56341	1986)(a	{'NUM': 0.4}
56342	independent-	{'ADP': 0.4}
56343	shoplifters	{'NOUN': 0.7}
56344	agitator	{'NOUN': 0.7}
56345	exist-	{'DET': 0.4}
56346	pesky	{'ADJ': 0.8}
56347	evic-	{'NOUN': 0.7}
56348	togeth-	{'ADP': 0.4}
56349	8042	{'NUM': 0.4}
56350	"                                                       "	{'SPACE': 0}
56351	"                                                                               "	{'SPACE': 0}
56352	wruble	{'ADJ': 0.8}
56353	"                                                                                                            "	{'SPACE': 0}
56354	p&amp;m	{'NOUN': 0.7}
56355	1petitioner	{'NUM': 0.4}
56356	him.2	{'PROPN': 0.9}
56357	einsiedler	{'NOUN': 0.7}
56358	raise[d	{'NOUN': 0.7}
56359	communique	{'NOUN': 0.7}
56360	helvering	{'NOUN': 0.7}
56361	vishnevsky	{'ADJ': 0.8}
56362	unsheathing	{'VERB': 0.6}
56363	unrequited	{'ADJ': 0.8}
56364	did4	{'PROPN': 0.9}
56365	v-32	{'PUNCT': 0}
56366	remittal	{'NOUN': 0.7}
56367	unprompted	{'VERB': 0.6}
56368	ccusj	{'NOUN': 0.7}
56369	ineffective,5	{'NOUN': 0.7}
56370	haire	{'PROPN': 0.9}
56371	cagney	{'PROPN': 0.9}
56372	disqualifiers	{'NOUN': 0.7}
56373	problematic.6	{'NOUN': 0.7}
56374	nought	{'NOUN': 0.7}
56375	deplorably	{'ADV': 0.7}
56376	jeopardizes	{'VERB': 0.6}
56377	spawn	{'VERB': 0.6}
56378	week,8	{'PROPN': 0.9}
56379	disappointing	{'ADJ': 0.8}
56380	regaled	{'VERB': 0.6}
56381	hold.9	{'NOUN': 0.7}
56382	spectacle	{'NOUN': 0.7}
56383	conniving	{'VERB': 0.6}
56384	9cargill	{'NUM': 0.4}
56385	timorous	{'ADJ': 0.8}
56386	gamesmanship	{'NOUN': 0.7}
56387	judge-	{'ADJ': 0.8}
56388	nourish	{'VERB': 0.6}
56389	"                                                                         "	{'SPACE': 0}
56390	10just	{'NUM': 0.4}
56391	oddly	{'ADV': 0.7}
56392	19th	{'NOUN': 0.7}
56393	20th	{'PROPN': 0.9}
56394	21st	{'ADJ': 0.8}
56395	devotion	{'NOUN': 0.7}
56396	apologize	{'VERB': 0.6}
56397	"                                                             "	{'SPACE': 0}
56398	"                                    "	{'SPACE': 0}
56399	3c(1	{'NUM': 0.4}
56400	"     "	{'SPACE': 0}
56401	traynor	{'PROPN': 0.9}
56402	"                                          "	{'SPACE': 0}
56403	velvet	{'NOUN': 0.7}
56404	blackjack	{'NOUN': 0.7}
56405	"                                                                  "	{'SPACE': 0}
56406	resentment	{'NOUN': 0.7}
56407	reassure	{'VERB': 0.6}
56408	angering	{'VERB': 0.6}
56409	"                                                 "	{'SPACE': 0}
56410	primerica	{'PROPN': 0.9}
56411	"                                            "	{'SPACE': 0}
56412	"                                               "	{'SPACE': 0}
56413	v-25	{'NOUN': 0.7}
56414	"                                             "	{'SPACE': 0}
56415	situations.11	{'VERB': 0.6}
56416	"                                                            "	{'SPACE': 0}
56417	placid	{'ADJ': 0.8}
56418	"                                             "	{'SPACE': 0}
56419	potashnick	{'PROPN': 0.9}
56420	"                                                      "	{'SPACE': 0}
56421	"                                                                           "	{'SPACE': 0}
56422	"                                                            "	{'SPACE': 0}
56423	rapp	{'PROPN': 0.9}
56424	dusen	{'PROPN': 0.9}
56425	"                                                                            "	{'SPACE': 0}
56426	snowshoe	{'PROPN': 0.9}
56427	"                                                                       "	{'SPACE': 0}
56428	carbana	{'PROPN': 0.9}
56429	"                                                         "	{'SPACE': 0}
56430	"                                          "	{'SPACE': 0}
56431	"                                                              "	{'SPACE': 0}
56432	sikorsky	{'PROPN': 0.9}
56433	"                                                             "	{'SPACE': 0}
56434	"                                                                  "	{'SPACE': 0}
56435	i.b.t	{'ADP': 0.4}
56436	"                                                           "	{'SPACE': 0}
56437	"                                                  "	{'SPACE': 0}
56438	3549	{'NUM': 0.4}
56439	"                                                           "	{'SPACE': 0}
56440	matter.12	{'NOUN': 0.7}
56441	3c	{'NOUN': 0.7}
56442	"                                 "	{'SPACE': 0}
56443	gignoux	{'VERB': 0.6}
56444	"                                                  "	{'SPACE': 0}
56445	"                                                                    "	{'SPACE': 0}
56446	costanza	{'PROPN': 0.9}
56447	"                                                                                                               "	{'SPACE': 0}
56448	481.06	{'NUM': 0.4}
56449	indigence	{'NOUN': 0.7}
56450	soda	{'NOUN': 0.7}
56451	bryon	{'PROPN': 0.9}
56452	miseph	{'PROPN': 0.9}
56453	"                                                                 "	{'SPACE': 0}
56454	rufu	{'NOUN': 0.7}
56455	"                                                          "	{'SPACE': 0}
56456	oickle	{'PROPN': 0.9}
56457	desanctis	{'PROPN': 0.9}
56458	downeast	{'PROPN': 0.9}
56459	"                                                                                                      "	{'SPACE': 0}
56460	1679	{'NUM': 0.4}
56461	"                                                "	{'SPACE': 0}
56462	houghtaling	{'PROPN': 0.9}
56463	chung	{'PROPN': 0.9}
56464	"                                                            "	{'SPACE': 0}
56465	levy-	{'X': 0.4}
56466	vctor	{'NOUN': 0.7}
56467	naguabo	{'NOUN': 0.7}
56468	csar	{'PROPN': 0.9}
56469	gmez	{'PROPN': 0.9}
56470	gainesville	{'PROPN': 0.9}
56471	gator	{'NOUN': 0.7}
56472	contentious	{'ADJ': 0.8}
56473	12.1(a	{'PROPN': 0.9}
56474	seelevy	{'PROPN': 0.9}
56475	lataille	{'PROPN': 0.9}
56476	mulinelli	{'PROPN': 0.9}
56477	floridaduring	{'VERB': 0.6}
56478	rejuvenate	{'VERB': 0.6}
56479	resurrecting	{'VERB': 0.6}
56480	bretones	{'NOUN': 0.7}
56481	"                                                                                                                             "	{'SPACE': 0}
56482	841(a)(1),1	{'PROPN': 0.9}
56483	aircrew	{'ADJ': 0.8}
56484	"                                                         "	{'SPACE': 0}
56485	9.85	{'NUM': 0.4}
56486	cocaine,3	{'NOUN': 0.7}
56487	8,390.00	{'NUM': 0.4}
56488	2,896.00	{'NUM': 0.4}
56489	uniform.4	{'PROPN': 0.9}
56490	12,500.00	{'NUM': 0.4}
56491	4.92	{'NUM': 0.4}
56492	wackenhut	{'PROPN': 0.9}
56493	2,000,000.00	{'NUM': 0.4}
56494	adopted6	{'NOUN': 0.7}
56495	"1995)(""in"	{'NUM': 0.4}
56496	"                                      "	{'SPACE': 0}
56497	"                                                                                        "	{'SPACE': 0}
56498	1,200.00	{'NUM': 0.4}
56499	25,258.00	{'NUM': 0.4}
56500	guilty1	{'NOUN': 0.7}
56501	250,000.00	{'NUM': 0.4}
56502	6,315.00	{'NUM': 0.4}
56503	forfeiture.2	{'PROPN': 0.9}
56504	1,000.00	{'NUM': 0.4}
56505	5e1.2(c)(3	{'NUM': 0.4}
56506	expiate	{'VERB': 0.6}
56507	additional3	{'NOUN': 0.7}
56508	"                                                                                                      "	{'SPACE': 0}
56509	maling	{'VERB': 0.6}
56510	f.r.crim.p	{'NOUN': 0.7}
56511	"                                                                                                                                                       "	{'SPACE': 0}
56512	amoros	{'NOUN': 0.7}
56513	"                                                                                           "	{'SPACE': 0}
56514	f.r.evid	{'NOUN': 0.7}
56515	cementing	{'VERB': 0.6}
56516	"manteca,""1"	{'PROPN': 0.9}
56517	pedals	{'NOUN': 0.7}
56518	preservative	{'NOUN': 0.7}
56519	firearm2	{'NOUN': 0.7}
56520	a.b.a	{'NOUN': 0.7}
56521	3.3	{'NUM': 0.4}
56522	pigrum	{'PROPN': 0.9}
56523	amaechi	{'PROPN': 0.9}
56524	2980	{'NUM': 0.4}
56525	ogbuehi	{'PROPN': 0.9}
56526	agyen	{'NOUN': 0.7}
56527	"                                            "	{'SPACE': 0}
56528	thankful	{'ADJ': 0.8}
56529	1983)(holding	{'VERB': 0.6}
56530	qualey	{'PROPN': 0.9}
56531	1988)(similar	{'NUM': 0.4}
56532	"                                                                                                                                                                                                   "	{'SPACE': 0}
56533	nector	{'PROPN': 0.9}
56534	concocted	{'VERB': 0.6}
56535	figuera	{'NOUN': 0.7}
56536	"                                                                        "	{'SPACE': 0}
56537	discussion3	{'PROPN': 0.9}
56538	2370	{'NUM': 0.4}
56539	stachura	{'NOUN': 0.7}
56540	quot-	{'NOUN': 0.7}
56541	lippay	{'NOUN': 0.7}
56542	christos	{'PROPN': 0.9}
56543	prosecution5	{'NOUN': 0.7}
56544	arrest6	{'NOUN': 0.7}
56545	well.7	{'VERB': 0.6}
56546	5generally	{'ADV': 0.7}
56547	"                        "	{'SPACE': 0}
56548	6typically	{'PROPN': 0.9}
56549	movement.8	{'X': 0.4}
56550	"                                 "	{'SPACE': 0}
56551	9093	{'NUM': 0.4}
56552	470283	{'NUM': 0.4}
56553	"                                                                                       "	{'SPACE': 0}
56554	8for	{'ADP': 0.4}
56555	1831	{'NUM': 0.4}
56556	"                                                              "	{'SPACE': 0}
56557	maruffi	{'PROPN': 0.9}
56558	arrest1	{'NOUN': 0.7}
56559	1but	{'X': 0.4}
56560	"                                                                  "	{'SPACE': 0}
56561	"                                                                  "	{'SPACE': 0}
56562	365(c)(3	{'NUM': 0.4}
56563	365(d)(3	{'NUM': 0.4}
56564	365(c)(4	{'NUM': 0.4}
56565	365(d)(4	{'NUM': 0.4}
56566	"                                                                                                              "	{'SPACE': 0}
56567	"                                                                                            "	{'SPACE': 0}
56568	"                                                                "	{'SPACE': 0}
56569	365(a	{'NUM': 0.4}
56570	nonresidential	{'ADJ': 0.8}
56571	reject.1	{'VERB': 0.6}
56572	propitiously	{'ADV': 0.7}
56573	tmc	{'PROPN': 0.9}
56574	demised	{'ADJ': 0.8}
56575	345,915.89	{'NUM': 0.4}
56576	6006	{'NUM': 0.4}
56577	ductor	{'NOUN': 0.7}
56578	dubitantium	{'NOUN': 0.7}
56579	parried	{'VERB': 0.6}
56580	touting	{'VERB': 0.6}
56581	143,326.45	{'NUM': 0.4}
56582	210,150.26	{'NUM': 0.4}
56583	arrearage	{'NOUN': 0.7}
56584	365(a).3	{'NUM': 0.4}
56585	multipurpose	{'ADJ': 0.8}
56586	elixir	{'NOUN': 0.7}
56587	tranquilizer	{'NOUN': 0.7}
56588	squeamish	{'ADJ': 0.8}
56589	emetic	{'ADJ': 0.8}
56590	potion	{'NOUN': 0.7}
56591	equivocated	{'VERB': 0.6}
56592	20084	{'NUM': 0.4}
56593	20088	{'NUM': 0.4}
56594	motivator	{'NOUN': 0.7}
56595	judgeship	{'NOUN': 0.7}
56596	indecision	{'NOUN': 0.7}
56597	bankruptcies	{'NOUN': 0.7}
56598	defeasance	{'NOUN': 0.7}
56599	vetoes	{'NOUN': 0.7}
56600	spiess	{'NOUN': 0.7}
56601	revco	{'PROPN': 0.9}
56602	4contrary	{'NUM': 0.4}
56603	appetito	{'NOUN': 0.7}
56604	renditions	{'NOUN': 0.7}
56605	3:2	{'NUM': 0.4}
56606	77:4	{'NUM': 0.4}
56607	inaugurate	{'VERB': 0.6}
56608	brightly	{'ADV': 0.7}
56609	rejections	{'NOUN': 0.7}
56610	"                                                                "	{'SPACE': 0}
56611	363(2)(a	{'NUM': 0.4}
56612	554(a	{'NUM': 0.4}
56613	70(b	{'NUM': 0.4}
56614	110(b	{'PROPN': 0.9}
56615	villas	{'PROPN': 0.9}
56616	sommer	{'PROPN': 0.9}
56617	steelship	{'PROPN': 0.9}
56618	bagatelle	{'NOUN': 0.7}
56619	mozart	{'PROPN': 0.9}
56620	nozze	{'PROPN': 0.9}
56621	sc.2	{'PROPN': 0.9}
56622	aria	{'PROPN': 0.9}
56623	disapproves	{'VERB': 0.6}
56624	ensnarl	{'VERB': 0.6}
56625	tangles	{'NOUN': 0.7}
56626	unwind	{'VERB': 0.6}
56627	nettlesome	{'ADJ': 0.8}
56628	relet	{'VERB': 0.6}
56629	tugs	{'NOUN': 0.7}
56630	it.6	{'NOUN': 0.7}
56631	betokening	{'VERB': 0.6}
56632	pliant	{'ADJ': 0.8}
56633	jamesway	{'PROPN': 0.9}
56634	garfinckels	{'NOUN': 0.7}
56635	norwest	{'PROPN': 0.9}
56636	ahlers	{'NOUN': 0.7}
56637	365(a).7	{'NUM': 0.4}
56638	date.8	{'NOUN': 0.7}
56639	7retroactive	{'NUM': 0.4}
56640	retroactively.9	{'PROPN': 0.9}
56641	sheree	{'PROPN': 0.9}
56642	"                                                                                                                                                                                             "	{'SPACE': 0}
56643	carvalho	{'PROPN': 0.9}
56644	quinlan	{'PROPN': 0.9}
56645	teenth	{'NOUN': 0.7}
56646	constitution.2	{'PROPN': 0.9}
56647	2only	{'ADP': 0.4}
56648	0447b	{'NOUN': 0.7}
56649	n.47	{'PROPN': 0.9}
56650	"                                       "	{'SPACE': 0}
56651	bove	{'PROPN': 0.9}
56652	rivard	{'PROPN': 0.9}
56653	rections	{'NOUN': 0.7}
56654	tridge	{'NOUN': 0.7}
56655	"                                                              "	{'SPACE': 0}
56656	clerc	{'PROPN': 0.9}
56657	ahearn	{'PROPN': 0.9}
56658	germani	{'PROPN': 0.9}
56659	supervi	{'ADJ': 0.8}
56660	"                                                                              "	{'SPACE': 0}
56661	superiors).3	{'PROPN': 0.9}
56662	dants.4	{'NOUN': 0.7}
56663	glanc-	{'ADJ': 0.8}
56664	"                                                                "	{'SPACE': 0}
56665	23942	{'NUM': 0.4}
56666	underdeveloped	{'ADJ': 0.8}
56667	"                                      "	{'SPACE': 0}
56668	"                                                           "	{'SPACE': 0}
56669	analog.5	{'NOUN': 0.7}
56670	"                                                                                               "	{'SPACE': 0}
56671	abu-	{'X': 0.4}
56672	"                                        "	{'SPACE': 0}
56673	threaten-	{'NUM': 0.4}
56674	ut-	{'NOUN': 0.7}
56675	sels	{'VERB': 0.6}
56676	inac-	{'ADJ': 0.8}
56677	2159.6	{'NUM': 0.4}
56678	95-	{'X': 0.4}
56679	frustrat-	{'PROPN': 0.9}
56680	6likewise	{'NUM': 0.4}
56681	betsy	{'PROPN': 0.9}
56682	kierstead	{'PROPN': 0.9}
56683	marchesi	{'PROPN': 0.9}
56684	"                                                                                                                          "	{'SPACE': 0}
56685	plaistow	{'PROPN': 0.9}
56686	zarrow	{'PROPN': 0.9}
56687	lian	{'PROPN': 0.9}
56688	eynon	{'NOUN': 0.7}
56689	gehris	{'PROPN': 0.9}
56690	truckers	{'NOUN': 0.7}
56691	curfew	{'NOUN': 0.7}
56692	4901	{'NUM': 0.4}
56693	31101	{'NUM': 0.4}
56694	5101	{'NUM': 0.4}
56695	seq.--and	{'PUNCT': 0}
56696	stuhlreyer	{'NOUN': 0.7}
56697	31111	{'NUM': 0.4}
56698	31111(e	{'NUM': 0.4}
56699	658.5	{'NUM': 0.4}
56700	31114	{'NUM': 0.4}
56701	between--	{'NOUN': 0.7}
56702	eisenhower	{'PROPN': 0.9}
56703	31111(f	{'NUM': 0.4}
56704	31113(e	{'NUM': 0.4}
56705	semitrailer	{'NOUN': 0.7}
56706	28.5	{'NUM': 0.4}
56707	31111(c	{'NUM': 0.4}
56708	exception.--this	{'DET': 0.4}
56709	31114(a	{'NUM': 0.4}
56710	p]rohibition	{'NOUN': 0.7}
56711	658.19	{'NUM': 0.4}
56712	31114(b	{'X': 0.4}
56713	safety.1	{'PROPN': 0.9}
56714	safety.2	{'VERB': 0.6}
56715	2a.b.f	{'NUM': 0.4}
56716	suthard	{'NOUN': 0.7}
56717	5125	{'NUM': 0.4}
56718	general.--except	{'ADP': 0.4}
56719	177.853(a	{'NUM': 0.4}
56720	a.b.f	{'VERB': 0.6}
56721	decibel	{'ADJ': 0.8}
56722	202.23	{'NUM': 0.4}
56723	enforces	{'VERB': 0.6}
56724	4917(c)(1	{'NUM': 0.4}
56725	4901(a)(3	{'NUM': 0.4}
56726	yolo	{'PROPN': 0.9}
56727	"                                                                                                                                                           "	{'SPACE': 0}
56728	champlins	{'NOUN': 0.7}
56729	amf	{'PROPN': 0.9}
56730	jewett	{'PROPN': 0.9}
56731	"lightly"").1"	{'NOUN': 0.7}
56732	"                                                                          "	{'SPACE': 0}
56733	r]esentencing	{'VERB': 0.6}
56734	1587	{'NUM': 0.4}
56735	ebenezer	{'PROPN': 0.9}
56736	aluko	{'PROPN': 0.9}
56737	abilheira	{'PROPN': 0.9}
56738	benet	{'PROPN': 0.9}
56739	"                                                                     "	{'SPACE': 0}
56740	"                                                                  "	{'SPACE': 0}
56741	"                                                                      "	{'SPACE': 0}
56742	"                                                                                                                                       "	{'SPACE': 0}
56743	"                                                               "	{'SPACE': 0}
56744	"                                         "	{'SPACE': 0}
56745	oertel	{'PROPN': 0.9}
56746	ubi	{'PROPN': 0.9}
56747	a)(5	{'PROPN': 0.9}
56748	ahlborg	{'PROPN': 0.9}
56749	palmisciano	{'NOUN': 0.7}
56750	onsite	{'ADJ': 0.8}
56751	only.1	{'NOUN': 0.7}
56752	terrazo	{'PROPN': 0.9}
56753	1,3	{'NUM': 0.4}
56754	"                                                               "	{'SPACE': 0}
56755	holmes-	{'PROPN': 0.9}
56756	allotment	{'NOUN': 0.7}
56757	evasionary	{'ADJ': 0.8}
56758	example[s	{'NOUN': 0.7}
56759	deena	{'PROPN': 0.9}
56760	artware	{'PROPN': 0.9}
56761	"                                                "	{'SPACE': 0}
56762	sexy	{'ADJ': 0.8}
56763	"                                                                                                            "	{'SPACE': 0}
56764	foskett	{'PROPN': 0.9}
56765	degnan	{'PROPN': 0.9}
56766	bonauto	{'PROPN': 0.9}
56767	neila	{'NOUN': 0.7}
56768	chelmsford	{'PROPN': 0.9}
56769	marcks	{'PROPN': 0.9}
56770	moser	{'PROPN': 0.9}
56771	troughton	{'PROPN': 0.9}
56772	betses	{'NOUN': 0.7}
56773	landolphi	{'NOUN': 0.7}
56774	gilchrist	{'PROPN': 0.9}
56775	hass	{'NOUN': 0.7}
56776	mesiti	{'X': 0.4}
56777	dubreuil	{'PROPN': 0.9}
56778	dubreuils	{'NOUN': 0.7}
56779	suzi	{'PROPN': 0.9}
56780	monologues	{'NOUN': 0.7}
56781	skits	{'NOUN': 0.7}
56782	excretory	{'NOUN': 0.7}
56783	masturbation	{'NOUN': 0.7}
56784	homosexual	{'ADJ': 0.8}
56785	promiscuous	{'ADJ': 0.8}
56786	premarital	{'ADJ': 0.8}
56787	simulated	{'VERB': 0.6}
56788	sh--	{'NOUN': 0.7}
56789	lick	{'VERB': 0.6}
56790	orgasm	{'ADJ': 0.8}
56791	orgasms	{'NOUN': 0.7}
56792	routines	{'NOUN': 0.7}
56793	sponsoring	{'VERB': 0.6}
56794	sexuality	{'NOUN': 0.7}
56795	1367.1	{'NUM': 0.4}
56796	1367(c	{'NUM': 0.4}
56797	"                                                               "	{'SPACE': 0}
56798	1983,3	{'PROPN': 0.9}
56799	shock[ed	{'NOUN': 0.7}
56800	penile	{'ADJ': 0.8}
56801	plethysmograph4	{'NOUN': 0.7}
56802	meira	{'PROPN': 0.9}
56803	sadism	{'ADJ': 0.8}
56804	tawney	{'PROPN': 0.9}
56805	pause[d	{'PROPN': 0.9}
56806	plethysmograph	{'NOUN': 0.7}
56807	slides	{'NOUN': 0.7}
56808	hug	{'NOUN': 0.7}
56809	goodbye	{'NOUN': 0.7}
56810	callousness	{'NOUN': 0.7}
56811	procreation	{'NOUN': 0.7}
56812	contraception	{'NOUN': 0.7}
56813	palko	{'PROPN': 0.9}
56814	"                                                "	{'SPACE': 0}
56815	worship	{'VERB': 0.6}
56816	nurture	{'VERB': 0.6}
56817	yoder	{'PROPN': 0.9}
56818	232-	{'NUM': 0.4}
56819	right.5	{'NOUN': 0.7}
56820	homogenous	{'ADJ': 0.8}
56821	534-	{'NUM': 0.4}
56822	"                     "	{'SPACE': 0}
56823	rotunda	{'PROPN': 0.9}
56824	nowak	{'PROPN': 0.9}
56825	21.7	{'NUM': 0.4}
56826	"                                                      "	{'SPACE': 0}
56827	18.28	{'NUM': 0.4}
56828	schools.6	{'PROPN': 0.9}
56829	a.d.2	{'X': 0.4}
56830	obnoxiously	{'ADV': 0.7}
56831	debasing	{'VERB': 0.6}
56832	portrayals	{'NOUN': 0.7}
56833	1986)(cited	{'VERB': 0.6}
56834	unsuspecting	{'ADJ': 0.8}
56835	teenage	{'ADJ': 0.8}
56836	language.7	{'ADJ': 0.8}
56837	enrolling	{'VERB': 0.6}
56838	"                                  "	{'SPACE': 0}
56839	out.8	{'PROPN': 0.9}
56840	predicable	{'ADJ': 0.8}
56841	1992).9	{'NUM': 0.4}
56842	easter	{'ADJ': 0.8}
56843	felder	{'NOUN': 0.7}
56844	138.10	{'NUM': 0.4}
56845	promiscuity	{'NOUN': 0.7}
56846	imping[ed	{'NOUN': 0.7}
56847	chastity	{'NOUN': 0.7}
56848	morality	{'NOUN': 0.7}
56849	rfra	{'NOUN': 0.7}
56850	2000bb	{'NUM': 0.4}
56851	education.11	{'NOUN': 0.7}
56852	heth	{'PROPN': 0.9}
56853	mozert	{'VERB': 0.6}
56854	boone	{'PROPN': 0.9}
56855	5074	{'NUM': 0.4}
56856	383590	{'NUM': 0.4}
56857	u.s.dist	{'NOUN': 0.7}
56858	10027	{'NUM': 0.4}
56859	allah	{'PROPN': 0.9}
56860	menei	{'PROPN': 0.9}
56861	actions.12	{'NOUN': 0.7}
56862	lukumi	{'PROPN': 0.9}
56863	babalu	{'PROPN': 0.9}
56864	aye	{'PROPN': 0.9}
56865	hialeah	{'PROPN': 0.9}
56866	2226	{'NUM': 0.4}
56867	"                                         "	{'SPACE': 0}
56868	slaughter	{'NOUN': 0.7}
56869	amish	{'ADJ': 0.8}
56870	"                                         "	{'SPACE': 0}
56871	conjoined	{'ADJ': 0.8}
56872	"                                                     "	{'SPACE': 0}
56873	"                                                       "	{'SPACE': 0}
56874	schs	{'PROPN': 0.9}
56875	disconcerting	{'ADJ': 0.8}
56876	ridicule	{'VERB': 0.6}
56877	comments.13	{'VERB': 0.6}
56878	w]e're	{'NOUN': 0.7}
56879	introductions	{'NOUN': 0.7}
56880	jesting	{'ADJ': 0.8}
56881	create[d	{'PROPN': 0.9}
56882	infused	{'VERB': 0.6}
56883	alter[ed	{'PROPN': 0.9}
56884	lasker	{'PROPN': 0.9}
56885	marasi	{'PROPN': 0.9}
56886	"                            "	{'SPACE': 0}
56887	"                                                                   "	{'SPACE': 0}
56888	27(e	{'NUM': 0.4}
56889	scour	{'VERB': 0.6}
56890	"                                  "	{'SPACE': 0}
56891	reedy	{'PROPN': 0.9}
56892	"                                                                                                       "	{'SPACE': 0}
56893	extracurricular	{'ADJ': 0.8}
56894	scatological	{'ADJ': 0.8}
56895	shit	{'X': 0.4}
56896	boorish	{'ADJ': 0.8}
56897	students,1	{'NOUN': 0.7}
56898	freshmen	{'NOUN': 0.7}
56899	sophomores	{'NOUN': 0.7}
56900	juniors	{'NOUN': 0.7}
56901	seniors	{'NOUN': 0.7}
56902	apologizing	{'VERB': 0.6}
56903	ginn	{'PROPN': 0.9}
56904	athletics	{'PROPN': 0.9}
56905	lacrosse	{'ADJ': 0.8}
56906	"                                                       "	{'SPACE': 0}
56907	"                                            "	{'SPACE': 0}
56908	disciplinarian	{'ADJ': 0.8}
56909	salacious	{'ADJ': 0.8}
56910	capin	{'PROPN': 0.9}
56911	"                                                                                                                                                                                                                                "	{'SPACE': 0}
56912	552a(e)(5	{'NUM': 0.4}
56913	g)(1)(c	{'X': 0.4}
56914	10966	{'NUM': 0.4}
56915	rcl	{'NOUN': 0.7}
56916	confine-	{'ADJ': 0.8}
56917	2125	{'NUM': 0.4}
56918	devia-	{'NOUN': 0.7}
56919	repromulgated	{'VERB': 0.6}
56920	"                                                                          "	{'SPACE': 0}
56921	i)(2)(a	{'NOUN': 0.7}
56922	localities	{'NOUN': 0.7}
56923	degrandis	{'NOUN': 0.7}
56924	"                                                                             "	{'SPACE': 0}
56925	"                                                                                                           "	{'SPACE': 0}
56926	months1	{'NOUN': 0.7}
56927	guidance.2	{'PROPN': 0.9}
56928	1b1.11(a	{'NUM': 0.4}
56929	authority,3	{'VERB': 0.6}
56930	permit[ted	{'VERB': 0.6}
56931	busing	{'NOUN': 0.7}
56932	entanglements	{'NOUN': 0.7}
56933	guidance.4	{'PROPN': 0.9}
56934	lifestyle	{'NOUN': 0.7}
56935	demon	{'NOUN': 0.7}
56936	battled	{'VERB': 0.6}
56937	respectful	{'ADJ': 0.8}
56938	k.e.m	{'NOUN': 0.7}
56939	"                                                                                                                                                                                           "	{'SPACE': 0}
56940	nachtigall	{'PROPN': 0.9}
56941	crisafulli	{'PROPN': 0.9}
56942	pisano	{'PROPN': 0.9}
56943	"                                                                                                                                                                                                                                                              "	{'SPACE': 0}
56944	prelimi-	{'NOUN': 0.7}
56945	001b	{'PROPN': 0.9}
56946	2805(b)(a	{'NUM': 0.4}
56947	gorter	{'X': 0.4}
56948	greenwich	{'PROPN': 0.9}
56949	reconciliations	{'NOUN': 0.7}
56950	longstand-	{'NOUN': 0.7}
56951	adulteration	{'NOUN': 0.7}
56952	18.1(c)(10	{'NUM': 0.4}
56953	knowing[ly	{'PROPN': 0.9}
56954	2802(c)(11	{'NUM': 0.4}
56955	18.1(c)(11	{'PROPN': 0.9}
56956	dwm	{'PROPN': 0.9}
56957	ust04	{'PROPN': 0.9}
56958	13.00	{'NUM': 0.4}
56959	2802(c	{'VERB': 0.6}
56960	preying	{'NOUN': 0.7}
56961	irresoluble	{'ADJ': 0.8}
56962	2802(c)(9	{'NUM': 0.4}
56963	nassau	{'PROPN': 0.9}
56964	2805(b)(1)(a	{'NUM': 0.4}
56965	doebereiner	{'NOUN': 0.7}
56966	sohio	{'PROPN': 0.9}
56967	rago	{'PROPN': 0.9}
56968	ground[s	{'NOUN': 0.7}
56969	environmen-	{'ADJ': 0.8}
56970	1pmpa	{'NUM': 0.4}
