	0	1
43331	"december 8, 1995                                                                                                             "	{'DATE': 1.5}
43332	season  	{'DATE': 1.5}
43333	"january 1989,  "	{'DATE': 1.5}
43334	may  1989	{'DATE': 1.5}
43335	cmb  	{'ORG': 1.75}
43336	1988-89 season	{'DATE': 1.5}
43337	"emerson  electric  "	{'ORG': 1.75}
43338	503,597.22	{'MONEY': 1.75}
43339	1,400,400	{'MONEY': 1.75}
43340	"award.1             "	{'PERSON': 1.5}
43341	westinghouse elec	{'ORG': 1.75}
43342	paul's	{'ORG': 1.75}
43343	2when	{'CARDINAL': 1.2}
43344	n.3,3	{'ORG': 1.75}
43345	reid v.	{'PERSON': 1.5}
43346	4our	{'CARDINAL': 1.2}
43347	st paul's	{'ORG': 1.75}
43348	weil-mclain	{'ORG': 1.75}
43349	90-181-m	{'CARDINAL': 1.2}
43350	1988-1989	{'DATE': 1.5}
43351	1988-89 skiing season	{'DATE': 1.5}
43352	1988-1989 season	{'DATE': 1.5}
43353	furnace associates	{'ORG': 1.75}
43354	eastland bank &amp	{'ORG': 1.75}
43355	eastland savings bank	{'ORG': 1.75}
43356	john h. blish  	{'PERSON': 1.5}
43357	kathleen v.  	{'PERSON': 1.5}
43358	"december 6, 1995                                                                                                  *  "	{'DATE': 1.5}
43359	enda	{'ORG': 1.75}
43360	june 5, 1989.	{'DATE': 1.5}
43361	july 26, 1989,	{'DATE': 1.5}
43362	august 31, 1989	{'DATE': 1.5}
43363	david verardo	{'PERSON': 1.5}
43364	tamarac	{'ORG': 1.75}
43365	572,195	{'MONEY': 1.75}
43366	the rhode island department	{'ORG': 1.75}
43367	approximately 125 acres	{'QUANTITY': 1}
43368	1 1/2	{'CARDINAL': 1.2}
43369	2 1/2 acres	{'QUANTITY': 1}
43370	27).2	{'CARDINAL': 1.2}
43371	bank shall reserve	{'ORG': 1.75}
43372	eastland  	{'ORG': 1.75}
43373	july 28, 1989	{'DATE': 1.5}
43374	robert branca	{'PERSON': 1.5}
43375	may 31, 1989,	{'DATE': 1.5}
43376	"90           days"	{'DATE': 1.5}
43377	tamarac loan  	{'ORG': 1.75}
43378	august 31, 1984	{'DATE': 1.5}
43379	august 19, 1989	{'DATE': 1.5}
43380	dem	{'GPE': 1.5}
43381	"august  31, 1989,"	{'DATE': 1.5}
43382	four months  later	{'DATE': 1.5}
43383	december 15, 1989	{'DATE': 1.5}
43384	"1st                                                      cir. 1995"	{'DATE': 1.5}
43385	harvard  co-op	{'ORG': 1.75}
43386	roy lapidus	{'PERSON': 1.5}
43387	corbin	{'PERSON': 1.5}
43388	3 a. l. corbin	{'QUANTITY': 1}
43389	american  law institute	{'ORG': 1.75}
43390	"19,  1989"	{'DATE': 1.5}
43391	two 3,000	{'CARDINAL': 1.2}
43392	august 1, 1989,	{'DATE': 1.5}
43393	95-1538	{'CARDINAL': 1.2}
43394	george labonte	{'PERSON': 1.5}
43395	david e. piper	{'PERSON': 1.5}
43396	95-1101	{'CARDINAL': 1.2}
43397	alfred lawrence hunnewell	{'PERSON': 1.5}
43398	stephen dyer	{'PERSON': 1.5}
43399	"jonathan  r.                                                                            chapman  "	{'PERSON': 1.5}
43400	george   t.  	{'PERSON': 1.5}
43401	hinckley &amp	{'ORG': 1.75}
43402	michael  c. bourbeau	{'PERSON': 1.5}
43403	alfred lawrence	{'PERSON': 1.5}
43404	cloud h. miller	{'PERSON': 1.5}
43405	november 1, 1987,	{'DATE': 1.5}
43406	"united  states sentencing commission"	{'ORG': 1.75}
43407	a(3	{'ORG': 1.75}
43408	u.s. 1104  	{'ORG': 1.75}
43409	eighteen years old	{'DATE': 1.5}
43410	"at least eighteen  years  old"	{'DATE': 1.5}
43411	nov.  1987	{'DATE': 1.5}
43412	329-30  	{'PRODUCT': 1.2}
43413	sanchez-lopez	{'PERSON': 1.5}
43414	558-60	{'CARDINAL': 1.2}
43415	thirty-two to	{'CARDINAL': 1.2}
43416	1b1.10(3	{'CARDINAL': 1.2}
43417	14,054	{'CARDINAL': 1.2}
43418	14,055	{'CARDINAL': 1.2}
43419	daniel  j.  	{'PERSON': 1.5}
43420	1690	{'CARDINAL': 1.2}
43421	labonte	{'ORG': 1.75}
43422	188-235 months	{'DATE': 1.5}
43423	v. labonte	{'PERSON': 1.5}
43424	piper  	{'ORG': 1.75}
43425	1616	{'CARDINAL': 1.2}
43426	506.4	{'CARDINAL': 1.2}
43427	"amendment 506            "	{'LAW': 1.75}
43428	1917-18	{'DATE': 1.5}
43429	994(h).7	{'PRODUCT': 1.2}
43430	6.10	{'CARDINAL': 1.2}
43431	nature.8	{'ORG': 1.75}
43432	"21                                                                          u.s.c"	{'DATE': 1.5}
43433	usm	{'PRODUCT': 1.2}
43434	amis	{'ORG': 1.75}
43435	esm	{'ORG': 1.75}
43436	intent.10	{'ORG': 1.75}
43437	"98th                                                  cong."	{'DATE': 1.5}
43438	3358	{'CARDINAL': 1.2}
43439	26,518	{'CARDINAL': 1.2}
43440	"greenwood trust                                                                             co."	{'ORG': 1.75}
43441	3222	{'DATE': 1.5}
43442	3246	{'CARDINAL': 1.2}
43443	unenhanced	{'ORG': 1.75}
43444	texan	{'NORP': 1.75}
43445	"may  be  "	{'DATE': 1.5}
43446	109.2%	{'PERCENT': 1.2}
43447	"365  months  "	{'DATE': 1.5}
43448	dyer  	{'PERSON': 1.5}
43449	236 months	{'DATE': 1.5}
43450	98.3%	{'PERCENT': 1.2}
43451	294.5 months	{'DATE': 1.5}
43452	12we	{'CARDINAL': 1.2}
43453	3582(c)(2).14	{'CARDINAL': 1.2}
43454	piper's	{'ORG': 1.75}
43455	"only two  "	{'CARDINAL': 1.2}
43456	"piper  "	{'ORG': 1.75}
43457	"1st                                                                                                                  15the  district"	{'DATE': 1.5}
43458	"dalli  v. united                                                                             "	{'ORG': 1.75}
43459	dyer	{'PERSON': 1.5}
43460	"eighteen  months"	{'DATE': 1.5}
43461	v. horne	{'PERSON': 1.5}
43462	v. arvanitis	{'ORG': 1.75}
43463	thirty  years'	{'DATE': 1.5}
43464	95-1264	{'CARDINAL': 1.2}
43465	"columbia circuit    "	{'ORG': 1.75}
43466	1010-11	{'DATE': 1.5}
43467	1993).18	{'DATE': 1.5}
43468	3575	{'CARDINAL': 1.2}
43469	v. sanchez-lopez	{'PERSON': 1.5}
43470	3303	{'CARDINAL': 1.2}
43471	4-11	{'CARDINAL': 1.2}
43472	only 210	{'CARDINAL': 1.2}
43473	58.3	{'CARDINAL': 1.2}
43474	72.78 percent	{'PERCENT': 1.2}
43475	kate stith &amp	{'ORG': 1.75}
43476	steve y. koh	{'PERSON': 1.5}
43477	a decade  	{'DATE': 1.5}
43478	124 cong.	{'PERSON': 1.5}
43479	22,883	{'CARDINAL': 1.2}
43480	2021-22	{'DATE': 1.5}
43481	"kennedy    "	{'PERSON': 1.5}
43482	26,511-12	{'CARDINAL': 1.2}
43483	994(i).25	{'CARDINAL': 1.2}
43484	i.  	{'ORG': 1.75}
43485	41-46	{'CARDINAL': 1.2}
43486	29.26	{'CARDINAL': 1.2}
43487	kennedy  	{'PERSON': 1.5}
43488	95-1574	{'CARDINAL': 1.2}
43489	a.g. edwards	{'ORG': 1.75}
43490	phyllis velis	{'PERSON': 1.5}
43491	rhonda t.  maloney	{'PERSON': 1.5}
43492	barrett  &amp	{'ORG': 1.75}
43493	nicole velis	{'PERSON': 1.5}
43494	christopher velis	{'PERSON': 1.5}
43495	appellee harvey i. katzen	{'ORG': 1.75}
43496	crowe &amp	{'ORG': 1.75}
43497	"appellee harold m.                                              goldstein"	{'PERSON': 1.5}
43498	george a. berman	{'PERSON': 1.5}
43499	deirdre m. giblin  	{'PERSON': 1.5}
43500	frederic a. swartz	{'PERSON': 1.5}
43501	swartz &amp	{'ORG': 1.75}
43502	95-1583	{'CARDINAL': 1.2}
43503	vincent j. piccirilli	{'PERSON': 1.5}
43504	j. piccirilli  	{'PERSON': 1.5}
43505	5k1.2(i	{'PRODUCT': 1.2}
43506	"between  december 31, 1984  and november 1"	{'DATE': 1.5}
43507	3565(b)(1	{'CARDINAL': 1.2}
43508	7, 1995        	{'DATE': 1.5}
43509	joseph falcone	{'PERSON': 1.5}
43510	nichols v. united states	{'ORG': 1.75}
43511	7, 1995  	{'DATE': 1.5}
43512	ceh, inc.	{'ORG': 1.75}
43513	675048	{'DATE': 1.5}
43514	november  28, 1995  	{'DATE': 1.5}
43515	leonard w. langer	{'PERSON': 1.5}
43516	marshall j. tinkle	{'PERSON': 1.5}
43517	mark a. mcsally	{'PERSON': 1.5}
43518	"november 28, 1995                                                   "	{'DATE': 1.5}
43519	michael doyle	{'PERSON': 1.5}
43520	charles niles	{'PERSON': 1.5}
43521	may  and june  of 1992	{'DATE': 1.5}
43522	2,857	{'CARDINAL': 1.2}
43523	40 to 55	{'CARDINAL': 1.2}
43524	courtney elizabeth  	{'PERSON': 1.5}
43525	may 19 to may 23	{'DATE': 1.5}
43526	1,093	{'CARDINAL': 1.2}
43527	"traps.1       "	{'PRODUCT': 1.2}
43528	may and	{'DATE': 1.5}
43529	"quarters  "	{'DATE': 1.5}
43530	roger smith	{'PERSON': 1.5}
43531	"charles  niles  "	{'ORG': 1.75}
43532	courtney elizabeth's	{'ORG': 1.75}
43533	timothy handrigan	{'PERSON': 1.5}
43534	handrigan  	{'ORG': 1.75}
43535	niles	{'GPE': 1.5}
43536	"may 28  through june 7, 1992"	{'DATE': 1.5}
43537	john  mckay	{'PERSON': 1.5}
43538	phien hoang	{'PERSON': 1.5}
43539	niles pearsall	{'PERSON': 1.5}
43540	the next few days	{'DATE': 1.5}
43541	about 140	{'CARDINAL': 1.2}
43542	6,759.81	{'MONEY': 1.75}
43543	niles  	{'PERSON': 1.5}
43544	kenosha	{'GPE': 1.5}
43545	burgess  	{'ORG': 1.75}
43546	sheepscot	{'ORG': 1.75}
43547	juno	{'GPE': 1.5}
43548	"34  "	{'DATE': 1.5}
43549	june  1, 1992	{'DATE': 1.5}
43550	courtney	{'ORG': 1.75}
43551	about 200	{'CARDINAL': 1.2}
43552	courtney elizabeth	{'PERSON': 1.5}
43553	may 31 and june 1	{'DATE': 1.5}
43554	thomas bushy	{'PERSON': 1.5}
43555	"loran  "	{'ORG': 1.75}
43556	may 31 and june 1, 1992	{'DATE': 1.5}
43557	handrigan	{'ORG': 1.75}
43558	doyle  	{'PERSON': 1.5}
43559	navigation co.  	{'ORG': 1.75}
43560	ludlow	{'GPE': 1.5}
43561	9 f. cas	{'QUANTITY': 1}
43562	1859	{'DATE': 1.5}
43563	5,196	{'CARDINAL': 1.2}
43564	18,124	{'CARDINAL': 1.2}
43565	11,540	{'CARDINAL': 1.2}
43566	miles	{'CARDINAL': 1.2}
43567	19 (1990	{'DATE': 1.5}
43568	marine lines	{'ORG': 1.75}
43569	33.6	{'CARDINAL': 1.2}
43570	post-miles	{'EVENT': 1}
43571	horsley v. mobil oil corp.	{'ORG': 1.75}
43572	sugden v.  puget sound tug &amp	{'ORG': 1.75}
43573	796 f. supp	{'MONEY': 1.75}
43574	anderson v. texaco, inc.	{'ORG': 1.75}
43575	1496	{'DATE': 1.5}
43576	"glynn                                                                             "	{'ORG': 1.75}
43577	roy al  	{'PERSON': 1.5}
43578	boat management corp.	{'ORG': 1.75}
43579	1995).7	{'CARDINAL': 1.2}
43580	"niles  "	{'ORG': 1.75}
43581	ceh  	{'ORG': 1.75}
43582	handrigans	{'NORP': 1.75}
43583	doyle liable	{'PERSON': 1.5}
43584	prentice	{'ORG': 1.75}
43585	p &amp	{'ORG': 1.75}
43586	u.s. steel corp.	{'ORG': 1.75}
43587	v. fuhrman	{'PERSON': 1.5}
43588	fuhrman	{'PERSON': 1.5}
43589	1385-87	{'DATE': 1.5}
43590	"early nineteenth century  "	{'DATE': 1.5}
43591	late  nineteenth	{'DATE': 1.5}
43592	american  society  of  	{'ORG': 1.75}
43593	19th-century	{'DATE': 1.5}
43594	trans/american services	{'ORG': 1.75}
43595	"culpability.10        "	{'ORG': 1.75}
43596	thomson mckinnon	{'PERSON': 1.5}
43597	ramsey v. american	{'PERSON': 1.5}
43598	v. alliance resources corp.	{'ORG': 1.75}
43599	arceneaux  v. merrill lynch	{'ORG': 1.75}
43600	f. &amp	{'ORG': 1.75}
43601	approximately  55%	{'PERCENT': 1.2}
43602	18,250	{'MONEY': 1.75}
43603	95-1521	{'CARDINAL': 1.2}
43604	suffolk university law school board	{'ORG': 1.75}
43605	michael l. rosen	{'PERSON': 1.5}
43606	paul v. lyons	{'PERSON': 1.5}
43607	"benjamin                              hoover's"	{'ORG': 1.75}
43608	"nearly four  months"	{'DATE': 1.5}
43609	"five days  "	{'DATE': 1.5}
43610	"barreto v.                                                                        citibank"	{'PERSON': 1.5}
43611	hertell	{'ORG': 1.75}
43612	velazquez-rivera  	{'ORG': 1.75}
43613	adkins v. united states	{'ORG': 1.75}
43614	1582	{'DATE': 1.5}
43615	95-1552	{'CARDINAL': 1.2}
43616	stoker corporation	{'ORG': 1.75}
43617	december  7, 1995,	{'DATE': 1.5}
43618	duane j. fox	{'PERSON': 1.5}
43619	gregory s. gertstner	{'PERSON': 1.5}
43620	selzer  &amp	{'ORG': 1.75}
43621	edmund c.  	{'PERSON': 1.5}
43622	roger lane	{'PERSON': 1.5}
43623	david p. grossi	{'PERSON': 1.5}
43624	barry a. bachrach	{'PERSON': 1.5}
43625	jack-knife	{'LAW': 1.75}
43626	"stoker  corp."	{'ORG': 1.75}
43627	989,119	{'MONEY': 1.75}
43628	some two years later	{'DATE': 1.5}
43629	v. excelsior foundry co.	{'ORG': 1.75}
43630	throckmorton	{'ORG': 1.75}
43631	1878	{'DATE': 1.5}
43632	18 years later	{'DATE': 1.5}
43633	nine  years later	{'DATE': 1.5}
43634	hazel-atlas	{'PERSON': 1.5}
43635	d.    	{'ORG': 1.75}
43636	hazel-atlas  	{'ORG': 1.75}
43637	60.33	{'MONEY': 1.75}
43638	hazel-atlas glass	{'ORG': 1.75}
43639	60.37[2	{'CARDINAL': 1.2}
43640	bank of  nashua v. brunelle	{'ORG': 1.75}
43641	central hanover bank &amp	{'ORG': 1.75}
43642	wardman real est	{'ORG': 1.75}
43643	pickford  v. talbott	{'PERSON': 1.5}
43644	r.i.  &amp	{'ORG': 1.75}
43645	u.s. 570  	{'ORG': 1.75}
43646	gleason v. jandrucko	{'ORG': 1.75}
43647	1551-52	{'CARDINAL': 1.2}
43648	coastal express	{'ORG': 1.75}
43649	1354-55	{'CARDINAL': 1.2}
43650	60.37	{'CARDINAL': 1.2}
43651	"1552                                                         "	{'TIME': 1.2}
43652	s.a.  v. labow	{'ORG': 1.75}
43653	"2nd                                                  cir"	{'DATE': 1.5}
43654	carter  v. dolce	{'PERSON': 1.5}
43655	3).6	{'CARDINAL': 1.2}
43656	wallace  v. united states	{'ORG': 1.75}
43657	december 11, 1995       	{'DATE': 1.5}
43658	randolph l. white	{'PERSON': 1.5}
43659	randolph development group	{'ORG': 1.75}
43660	national credit union administration board	{'ORG': 1.75}
43661	blue hill federal credit union	{'ORG': 1.75}
43662	paul a. sodano	{'PERSON': 1.5}
43663	frank r. caruso	{'PERSON': 1.5}
43664	john r. sherman	{'PERSON': 1.5}
43665	r.  alan	{'PERSON': 1.5}
43666	march 17, 1994,	{'DATE': 1.5}
43667	"three months  later"	{'DATE': 1.5}
43668	torre   v.	{'PERSON': 1.5}
43669	4(a)(6)--a	{'CARDINAL': 1.2}
43670	nearly three  months  	{'CARDINAL': 1.2}
43671	"appeal-- "	{'ORG': 1.75}
43672	bank corp.	{'ORG': 1.75}
43673	jenkins v. burtzloff	{'ORG': 1.75}
43674	louis, inc.	{'ORG': 1.75}
43675	v. zimmer co.	{'ORG': 1.75}
43676	95-1440	{'CARDINAL': 1.2}
43677	alvan h. wolf	{'PERSON': 1.5}
43678	charles b. swartwood	{'PERSON': 1.5}
43679	james a.  	{'PERSON': 1.5}
43680	christie,  	{'ORG': 1.75}
43681	mortensen &amp	{'ORG': 1.75}
43682	cheri l. crow	{'PERSON': 1.5}
43683	william e. bernstein	{'PERSON': 1.5}
43684	barbara s. liftman	{'PERSON': 1.5}
43685	"11, 1995                                                      "	{'DATE': 1.5}
43686	aetna cas.	{'ORG': 1.75}
43687	v. p &amp	{'ORG': 1.75}
43688	brookfield	{'GPE': 1.5}
43689	approximately $8,000	{'MONEY': 1.75}
43690	april  24, 1989	{'DATE': 1.5}
43691	"illinois  corporation  "	{'ORG': 1.75}
43692	"erisa preemption defense.2              "	{'ORG': 1.75}
43693	november  2-4, 1994	{'DATE': 1.5}
43694	may 31, 1991 and july 29, 1991	{'DATE': 1.5}
43695	196,606.72	{'MONEY': 1.75}
43696	erisa preemption defense	{'ORG': 1.75}
43697	erisa  preemption  	{'ORG': 1.75}
43698	correa v. hospital	{'ORG': 1.75}
43699	95-1167	{'CARDINAL': 1.2}
43700	627505	{'DATE': 1.5}
43701	oct. 31, 1995	{'DATE': 1.5}
43702	"compagnie des                                                                          "	{'ORG': 1.75}
43703	george lee flint	{'PERSON': 1.5}
43704	erisa preemption nonwaivable	{'ORG': 1.75}
43705	52-57	{'DATE': 1.5}
43706	"erisa  preemption  "	{'ORG': 1.75}
43707	55-57	{'DATE': 1.5}
43708	v. compagnie  	{'ORG': 1.75}
43709	sweeney  	{'ORG': 1.75}
43710	116 s.  ct.	{'CARDINAL': 1.2}
43711	erisa preemption  	{'ORG': 1.75}
43712	rehabilitation inst.	{'ORG': 1.75}
43713	hughes v. blue cross of	{'ORG': 1.75}
43714	barry v. dymo	{'PERSON': 1.5}
43715	1132(a)(1)(a	{'CARDINAL': 1.2}
43716	593 &amp	{'ORG': 1.75}
43717	"six months before  "	{'DATE': 1.5}
43718	129-130	{'CARDINAL': 1.2}
43719	gorman	{'ORG': 1.75}
43720	sylvania shoe  mfg. corp.	{'ORG': 1.75}
43721	"erisa                                              "	{'ORG': 1.75}
43722	"the last couple of weeks"	{'DATE': 1.5}
43723	95-1522	{'CARDINAL': 1.2}
43724	sharon c. foster	{'PERSON': 1.5}
43725	robert b. mann	{'PERSON': 1.5}
43726	mann &amp	{'ORG': 1.75}
43727	jennifer h.  zacks	{'PERSON': 1.5}
43728	"11, 1995                                                         "	{'DATE': 1.5}
43729	"sharon c.                    "	{'PERSON': 1.5}
43730	"july  of 1990"	{'DATE': 1.5}
43731	william travis	{'PERSON': 1.5}
43732	2000e-16(c	{'CARDINAL': 1.2}
43733	"next  fiscal  year  (october 1"	{'DATE': 1.5}
43734	travis  	{'PERSON': 1.5}
43735	non-caucasian	{'NORP': 1.75}
43736	james berry's	{'PERSON': 1.5}
43737	travis	{'PERSON': 1.5}
43738	berry   warch's	{'PERSON': 1.5}
43739	james berry	{'PERSON': 1.5}
43740	berry  	{'PERSON': 1.5}
43741	93-0509	{'CARDINAL': 1.2}
43742	apr. 13	{'DATE': 1.5}
43743	jakes v.  	{'ORG': 1.75}
43744	keyes v. secretary	{'PERSON': 1.5}
43745	1020-21	{'PRODUCT': 1.2}
43746	307.102(a	{'PRODUCT': 1.2}
43747	berry	{'PERSON': 1.5}
43748	warch	{'ORG': 1.75}
43749	pettine	{'PERSON': 1.5}
43750	"travis  "	{'PERSON': 1.5}
43751	keyes	{'PERSON': 1.5}
43752	1019-20	{'CARDINAL': 1.2}
43753	raleigh	{'GPE': 1.5}
43754	autry v. north carolina	{'PERSON': 1.5}
43755	eeoc v. steamship  clerks union	{'ORG': 1.75}
43756	two centuries	{'DATE': 1.5}
43757	m]an	{'ORG': 1.75}
43758	travis's	{'ORG': 1.75}
43759	95-1676	{'CARDINAL': 1.2}
43760	richard edward steeves	{'PERSON': 1.5}
43761	richard steeves	{'PERSON': 1.5}
43762	pine	{'ORG': 1.75}
43763	steeves  	{'ORG': 1.75}
43764	"steeves  "	{'ORG': 1.75}
43765	december 11, 1995     	{'DATE': 1.5}
43766	95-1701	{'CARDINAL': 1.2}
43767	bernard m. bane	{'PERSON': 1.5}
43768	"lowe v.                                                                        scott"	{'ORG': 1.75}
43769	101-02	{'CARDINAL': 1.2}
43770	f.2d404	{'ORG': 1.75}
43771	n.8(1st	{'PRODUCT': 1.2}
43772	december 12, 1995       	{'DATE': 1.5}
43773	95-1256	{'CARDINAL': 1.2}
43774	john j. zuleta-alvarez	{'PERSON': 1.5}
43775	john j.  	{'PERSON': 1.5}
43776	belardo-qui	{'ORG': 1.75}
43777	"13, 1995                                                                                                 *  "	{'DATE': 1.5}
43778	"october  26, 1991"	{'DATE': 1.5}
43779	november 6, 1991  	{'DATE': 1.5}
43780	november  2, 1991	{'DATE': 1.5}
43781	fifteen miles	{'QUANTITY': 1}
43782	venezuelan  	{'ORG': 1.75}
43783	november 4th	{'DATE': 1.5}
43784	"four to  five days  earlier"	{'DATE': 1.5}
43785	"venezuelan  "	{'ORG': 1.75}
43786	5:00 p.m.	{'TIME': 1.2}
43787	november 2d	{'DATE': 1.5}
43788	v. hallock	{'PERSON': 1.5}
43789	the fall  of	{'DATE': 1.5}
43790	v. waldron	{'PERSON': 1.5}
43791	"between  those  who  start  a  conspiracy"	{'DATE': 1.5}
43792	the five year	{'DATE': 1.5}
43793	1,000 dollars	{'MONEY': 1.75}
43794	puerto rural	{'GPE': 1.5}
43795	"el  "	{'ORG': 1.75}
43796	el relincho	{'LOC': 1}
43797	95-1083	{'CARDINAL': 1.2}
43798	edwin diaz-martinez	{'PERSON': 1.5}
43799	alexis el boxeador	{'PERSON': 1.5}
43800	95-1536	{'CARDINAL': 1.2}
43801	james kousouros	{'PERSON': 1.5}
43802	debra k.  	{'PERSON': 1.5}
43803	kousouros	{'PERSON': 1.5}
43804	"december 13, 1995                                                      "	{'DATE': 1.5}
43805	diaz-martinez	{'PERSON': 1.5}
43806	1624  (1995	{'DATE': 1.5}
43807	man1	{'ORG': 1.75}
43808	24, 1994  	{'DATE': 1.5}
43809	two nine millimeter	{'QUANTITY': 1}
43810	diaz-martinez  	{'ORG': 1.75}
43811	45 months  plus three  years	{'DATE': 1.5}
43812	mendez-lebron	{'ORG': 1.75}
43813	march  3	{'DATE': 1.5}
43814	"two  weeks  prior  to  "	{'DATE': 1.5}
43815	mendez-lebron  	{'ORG': 1.75}
43816	jose gaztambide	{'PERSON': 1.5}
43817	v. pierce	{'ORG': 1.75}
43818	oct. 19, 1995	{'DATE': 1.5}
43819	95-6474	{'CARDINAL': 1.2}
43820	"1st                                                cir."	{'DATE': 1.5}
43821	poulack	{'ORG': 1.75}
43822	"ii  to  "	{'ORG': 1.75}
43823	nov. 1994)6	{'DATE': 1.5}
43824	aymelek	{'ORG': 1.75}
43825	27 months  	{'DATE': 1.5}
43826	45 months	{'DATE': 1.5}
43827	the middle of the day	{'DATE': 1.5}
43828	1624 (1995	{'DATE': 1.5}
43829	638-39	{'CARDINAL': 1.2}
43830	13, 1995       	{'DATE': 1.5}
43831	95-1634	{'CARDINAL': 1.2}
43832	christopher bator	{'PERSON': 1.5}
43833	tina pina's	{'PERSON': 1.5}
43834	"march  30,  1995"	{'DATE': 1.5}
43835	14, 1995       	{'DATE': 1.5}
43836	leo r. lavigne	{'PRODUCT': 1.2}
43837	appellee.	{'ORG': 1.75}
43838	leo lavigne	{'PERSON': 1.5}
43839	1984-1991	{'DATE': 1.5}
43840	v. kerr	{'ORG': 1.75}
43841	1629  (1994	{'DATE': 1.5}
43842	eight-ounce	{'QUANTITY': 1}
43843	april  and november of  1989	{'DATE': 1.5}
43844	acha v. united  	{'ORG': 1.75}
43845	franklin delano lopez	{'ORG': 1.75}
43846	z. dershowitz	{'PERSON': 1.5}
43847	alan  m. dershowitz	{'PERSON': 1.5}
43848	dershowitz &amp	{'ORG': 1.75}
43849	eiger	{'ORG': 1.75}
43850	william  c.   brown	{'PERSON': 1.5}
43851	"14, 1995                                                                                          "	{'DATE': 1.5}
43852	chase manhattan	{'ORG': 1.75}
43853	rockville	{'GPE': 1.5}
43854	about two weeks	{'DATE': 1.5}
43855	"june  22"	{'DATE': 1.5}
43856	"june 22  until"	{'DATE': 1.5}
43857	charles payne	{'PERSON': 1.5}
43858	"july  11  through july 13"	{'DATE': 1.5}
43859	"november  17, 1994"	{'DATE': 1.5}
43860	"63 months,  "	{'DATE': 1.5}
43861	2685	{'CARDINAL': 1.2}
43862	"lopez                                             "	{'PERSON': 1.5}
43863	riggins	{'PERSON': 1.5}
43864	lopez points	{'PERSON': 1.5}
43865	"lopez'  "	{'ORG': 1.75}
43866	"lopez                               "	{'PERSON': 1.5}
43867	lopez'  	{'ORG': 1.75}
43868	section 1014	{'LAW': 1.75}
43869	"five year  "	{'DATE': 1.5}
43870	13 s. ct	{'MONEY': 1.75}
43871	2322	{'CARDINAL': 1.2}
43872	v. yefsky	{'PERSON': 1.5}
43873	lopez.	{'ORG': 1.75}
43874	january 14, 1991	{'DATE': 1.5}
43875	"third  party"	{'DATE': 1.5}
43876	w. loughlin  &amp	{'PERSON': 1.5}
43877	"s.  reiss"	{'ORG': 1.75}
43878	44.01	{'CARDINAL': 1.2}
43879	"f.                                                                  supp"	{'ORG': 1.75}
43880	854 f. supp	{'PERSON': 1.5}
43881	45-	{'ORG': 1.75}
43882	garza-juarez	{'ORG': 1.75}
43883	luis plaza lopez	{'PERSON': 1.5}
43884	854 f. supp.	{'PERSON': 1.5}
43885	plaza	{'PERSON': 1.5}
43886	lopez plaza's	{'PERSON': 1.5}
43887	v. ortiz-arrigiotia	{'PERSON': 1.5}
43888	november  1, 1990	{'DATE': 1.5}
43889	6,689,051	{'MONEY': 1.75}
43890	2f1.1(b)(1)(o	{'CARDINAL': 1.2}
43891	"six additional  "	{'CARDINAL': 1.2}
43892	"78  months'  "	{'DATE': 1.5}
43893	"63-month  "	{'DATE': 1.5}
43894	"2  through 5"	{'DATE': 1.5}
43895	308,481	{'MONEY': 1.75}
43896	lopez $741,000	{'PERSON': 1.5}
43897	436,176	{'MONEY': 1.75}
43898	632,917	{'MONEY': 1.75}
43899	436,276	{'MONEY': 1.75}
43900	$5 to $10 million	{'MONEY': 1.75}
43901	436,376	{'MONEY': 1.75}
43902	"between  the two"	{'DATE': 1.5}
43903	"20  "	{'DATE': 1.5}
43904	33-41  months	{'DATE': 1.5}
43905	"21 and  a  "	{'DATE': 1.5}
43906	"6  and  7"	{'DATE': 1.5}
43907	95-1646	{'CARDINAL': 1.2}
43908	davis velez	{'PERSON': 1.5}
43909	velez	{'PERSON': 1.5}
43910	edison co.  	{'ORG': 1.75}
43911	u.s. 1012	{'ORG': 1.75}
43912	between september  11, 1992 and	{'DATE': 1.5}
43913	january  22, 1993	{'DATE': 1.5}
43914	"velez  "	{'ORG': 1.75}
43915	october  7, 1992,	{'DATE': 1.5}
43916	velez  	{'PERSON': 1.5}
43917	"sandstrom                                                                          "	{'PERSON': 1.5}
43918	95-1704	{'CARDINAL': 1.2}
43919	edmund h. belanger	{'PERSON': 1.5}
43920	wyman-gordon	{'ORG': 1.75}
43921	"14, 1995                                                          "	{'DATE': 1.5}
43922	1001-1467	{'PRODUCT': 1.2}
43923	wyman-gordon co.	{'ORG': 1.75}
43924	"two  days'"	{'DATE': 1.5}
43925	110%	{'PERCENT': 1.2}
43926	"one  week's"	{'DATE': 1.5}
43927	each year of  	{'DATE': 1.5}
43928	january  of 1991	{'DATE': 1.5}
43929	the number of years	{'DATE': 1.5}
43930	"october of  1991"	{'DATE': 1.5}
43931	one week's	{'DATE': 1.5}
43932	roughly $9,950	{'MONEY': 1.75}
43933	belanger v. wyman-gordon co.	{'PERSON': 1.5}
43934	888 f. supp	{'PERSON': 1.5}
43935	"erisa  "	{'ORG': 1.75}
43936	"de novo  review"	{'ORG': 1.75}
43937	1002(2)(a	{'CARDINAL': 1.2}
43938	halifax packing co.  	{'ORG': 1.75}
